customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUS-00212,Male,0,Yes,No,59,Yes,No,No,No internet service,Yes,One year,No,Electronic check,67.16,6171.42,No
CUS-00213,Male,1,No,Yes,1,Yes,No phone service,DSL,No,No internet service,One year,Yes,Mailed check,25.36,407.38,No
CUS-00214,Male,0,No,No,65,No,No,DSL,No,Yes,Two year,Yes,Credit card,68.23,4800.85,No
CUS-00215,Male,1,Yes,No,13,No,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,68.21,620.13,No
CUS-00216,Female,0,Yes,No,47,Yes,No phone service,DSL,No internet service,No,Month-to-month,No,Mailed check,100.53,2323.28,No
CUS-00217,Male,0,No,Yes,55,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.19,4882.4,No
CUS-00218,Female,0,Yes,No,11,No,No phone service,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,28.17,6945.08,Yes
CUS-00219,Male,1,Yes,Yes,54,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,64.16,4831.59,No
CUS-00220,Male,0,No,Yes,27,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Credit card,91.96,8052.4,Yes
CUS-00221,Male,1,Yes,Yes,3,Yes,No phone service,Fiber optic,No internet service,No internet service,Two year,Yes,Electronic check,28.54,6972.27,No
CUS-00222,Female,0,No,Yes,35,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,67.49,1358.85,No
CUS-00223,Female,0,Yes,No,49,Yes,No phone service,No,No internet service,No internet service,Month-to-month,No,Credit card,68.99,3356.04,No
CUS-00224,Female,0,No,No,2,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Credit card,112.04,5754.94,Yes
CUS-00225,Female,0,Yes,Yes,0,No,No,Fiber optic,No internet service,No internet service,Two year,No,Electronic check,96.5,8071.4,No
CUS-00226,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,42.69,8494.58,No
CUS-00227,Female,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Credit card,99.58,6567.67,No
CUS-00228,Male,0,No,No,61,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,61.3,4942.09,No
CUS-00229,Male,0,Yes,Yes,47,Yes,No phone service,Fiber optic,No,No,One year,No,Electronic check,68.36,6511.22,No
CUS-00230,Female,0,Yes,Yes,61,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,55.38,2362.91,No
CUS-00231,Female,0,No,Yes,68,Yes,No,Fiber optic,No,No internet service,Two year,No,Electronic check,27.16,2451.88,No
CUS-00232,Female,0,Yes,No,18,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,118.0,5633.63,Yes
CUS-00233,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,26.74,7500.09,No
CUS-00234,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer,26.43,8340.91,No
CUS-00235,Female,0,Yes,Yes,46,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.08,,No
CUS-00236,Female,0,No,No,49,Yes,No,DSL,Yes,No internet service,One year,No,Bank transfer,45.96,6854.02,Yes
CUS-00237,Female,0,Yes,No,25,Yes,No phone service,DSL,Yes,Yes,One year,Yes,Electronic check,73.05,7325.84,No
CUS-00238,Male,0,No,No,55,Yes,No,DSL,Yes,Yes,One year,Yes,Credit card,96.21,5366.07,No
CUS-00239,Female,0,Yes,Yes,13,Yes,Yes,No,Yes,No,One year,Yes,Credit card,95.14,3001.03,No
CUS-00240,Female,0,No,No,24,Yes,No phone service,DSL,No internet service,No internet service,Two year,Yes,Credit card,68.7,5331.02,No
CUS-00241,Male,0,Yes,No,3,No,No phone service,Fiber optic,Yes,No,Two year,Yes,Electronic check,103.42,5033.74,No
CUS-00242,Female,0,Yes,No,31,Yes,No,Fiber optic,No internet service,No,One year,No,Bank transfer,20.13,5223.2,No
CUS-00243,Male,0,No,No,64,No,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,22.06,5332.49,No
CUS-00244,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,83.23,7287.45,No
CUS-00245,Female,1,Yes,Yes,19,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,64.95,1477.64,Yes
CUS-00246,Male,0,No,Yes,9,Yes,No,Fiber optic,No internet service,No internet service,One year,No,Mailed check,68.97,3170.12,No
CUS-00247,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Credit card,40.03,5047.07,Yes
CUS-00248,Male,0,No,No,60,No,No phone service,No,No internet service,No internet service,Month-to-month,No,Bank transfer,102.56,2449.52,No
CUS-00249,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No internet service,No,Two year,Yes,Electronic check,68.82,8412.51,No
CUS-00250,Female,0,Yes,No,39,Yes,No phone service,Fiber optic,Yes,No,Two year,Yes,Credit card,39.29,2276.36,No
CUS-00251,Male,0,No,Yes,64,Yes,No phone service,Fiber optic,Yes,No,Two year,No,Credit card,31.98,4048.36,No
CUS-00252,Female,0,No,No,32,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,118.53,7547.55,No
CUS-00253,Male,0,Yes,Yes,67,No,No phone service,Fiber optic,Yes,Yes,One year,Yes,Electronic check,91.47,705.11,No
CUS-00254,Male,1,No,No,70,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,71.8,7061.14,No
CUS-00255,Male,1,Yes,No,8,No,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,75.22,4918.39,Yes
CUS-00256,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer,29.14,290.93,No
CUS-00257,Female,0,No,No,4,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,90.87,7766.8,Yes
CUS-00258,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,110.84,354.39,Yes
CUS-00259,Male,0,No,No,42,Yes,No phone service,Fiber optic,No,No internet service,Two year,Yes,Electronic check,108.62,4439.6,No
CUS-00260,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,97.58,438.79,No
CUS-00261,Female,0,Yes,Yes,50,Yes,Yes,DSL,No internet service,No,One year,Yes,Mailed check,83.92,629.04,No
CUS-00262,Male,0,Yes,No,12,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.99,7631.99,No
CUS-00263,Male,0,No,No,23,Yes,No phone service,No,No,Yes,Month-to-month,No,Credit card,52.82,6590.31,No
CUS-00264,Male,0,Yes,No,10,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,102.01,1708.15,Yes
CUS-00265,Female,0,No,No,51,No,Yes,DSL,Yes,No internet service,Month-to-month,No,Credit card,90.39,5342.86,Yes
CUS-00266,Female,1,Yes,No,16,Yes,No,DSL,No,No,One year,No,Electronic check,118.03,6837.94,No
CUS-00267,Female,1,No,Yes,36,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,26.6,7652.47,No
CUS-00268,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,53.13,4037.01,No
CUS-00269,Male,0,Yes,Yes,61,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card,106.85,7720.34,No
CUS-00270,Female,0,No,No,7,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Credit card,20.62,4376.37,No
CUS-00271,Female,0,Yes,No,55,Yes,No phone service,DSL,No internet service,No,Two year,No,Electronic check,51.93,5924.37,No
CUS-00272,Female,1,No,Yes,69,No,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,116.4,8420.03,No
CUS-00273,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,No internet service,One year,Yes,Mailed check,73.21,2042.94,No
CUS-00274,Male,0,Yes,No,59,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,49.13,1464.25,No
CUS-00275,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,111.94,2953.21,No
CUS-00276,Male,0,Yes,No,20,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,53.05,1428.87,Yes
CUS-00277,Female,0,No,No,41,No,Yes,No,No,No internet service,One year,Yes,Credit card,31.48,2456.69,Yes
CUS-00278,Male,1,Yes,No,28,Yes,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer,76.5,6394.3,No
CUS-00279,Female,0,Yes,No,64,Yes,Yes,No,No,Yes,Two year,No,Mailed check,90.15,4116.11,No
CUS-00280,Female,0,No,No,16,No,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.01,3236.6,Yes
CUS-00281,Female,1,Yes,No,29,Yes,No,DSL,No internet service,No,Month-to-month,No,Electronic check,80.83,3182.39,No
CUS-00282,Female,0,Yes,No,25,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Mailed check,55.56,1687.46,No
CUS-00283,Male,1,Yes,No,52,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Credit card,30.58,3857.69,No
CUS-00284,Female,0,Yes,Yes,18,No,No phone service,Fiber optic,Yes,Yes,Two year,No,Mailed check,82.21,5378.62,No
CUS-00285,Male,1,Yes,Yes,52,Yes,No phone service,No,Yes,No,Month-to-month,Yes,Bank transfer,45.18,1212.23,No
CUS-00286,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,One year,Yes,Electronic check,35.14,8366.68,Yes
CUS-00287,Male,1,No,No,45,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,27.47,3822.24,Yes
CUS-00288,Male,0,Yes,Yes,52,No,No phone service,Fiber optic,Yes,No,Month-to-month,No,Mailed check,58.54,,No
CUS-00289,Female,0,Yes,No,63,Yes,No,No,No,No,Two year,Yes,Mailed check,80.69,1173.64,No
CUS-00290,Male,0,Yes,No,44,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,116.52,6602.25,No
CUS-00291,Male,0,No,No,48,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,52.14,5318.57,No
CUS-00292,Male,0,No,Yes,18,No,Yes,DSL,No,Yes,One year,Yes,Bank transfer,79.86,7055.79,No
CUS-00293,Female,1,Yes,Yes,70,No,No phone service,Fiber optic,Yes,No internet service,One year,Yes,Credit card,29.88,5173.02,No
CUS-00294,Female,0,No,Yes,64,Yes,Yes,DSL,No,No internet service,Month-to-month,No,Electronic check,112.55,8281.06,No
CUS-00295,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card,92.81,5398.33,Yes
CUS-00296,Female,0,No,No,69,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,89.87,6751.47,No
CUS-00297,Male,0,Yes,No,25,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card,73.32,7549.41,No
CUS-00298,Male,0,No,Yes,1,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,74.9,6150.56,No
CUS-00299,Female,1,Yes,No,58,Yes,No,No,Yes,No,One year,Yes,Bank transfer,63.12,4517.0,No
CUS-00300,Male,0,No,Yes,4,No,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,22.61,2359.32,Yes
CUS-00301,Male,0,No,Yes,36,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Credit card,25.12,7351.26,No
CUS-00302,Male,0,No,No,30,Yes,No,DSL,Yes,Yes,Two year,Yes,Mailed check,37.38,4142.32,Yes
CUS-00303,Female,0,Yes,Yes,47,Yes,No,DSL,No,Yes,Two year,No,Electronic check,37.0,5344.92,No
CUS-00304,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,23.78,697.92,No
CUS-00305,Male,0,No,Yes,14,Yes,No,DSL,Yes,No,Two year,No,Bank transfer,68.16,4286.27,Yes
CUS-00306,Female,0,No,Yes,14,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Credit card,69.4,6009.59,Yes
CUS-00307,Female,0,Yes,No,60,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,78.54,5030.51,No
CUS-00308,Female,1,No,Yes,15,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,97.51,3867.5,No
CUS-00309,Female,0,Yes,Yes,19,Yes,No,DSL,No internet service,No,Month-to-month,No,Electronic check,112.54,1935.45,No
CUS-00310,Female,0,Yes,No,43,Yes,No phone service,DSL,Yes,No internet service,One year,No,Credit card,113.75,2675.59,No
CUS-00311,Male,0,No,No,41,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,108.87,6030.76,No
CUS-00312,Female,0,No,No,45,No,Yes,DSL,No,No,Month-to-month,Yes,Credit card,92.9,1942.0,No
CUS-00313,Male,0,Yes,No,33,Yes,No phone service,No,No internet service,No,One year,Yes,Electronic check,85.71,5353.66,No
CUS-00314,Male,0,No,No,63,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,29.87,5079.13,No
CUS-00315,Female,1,No,Yes,28,Yes,Yes,DSL,Yes,No,One year,Yes,Mailed check,84.3,8346.12,No
CUS-00316,Male,1,No,No,2,Yes,Yes,No,No internet service,No,Month-to-month,No,Credit card,33.84,539.63,No
CUS-00317,Male,0,Yes,No,8,Yes,Yes,DSL,Yes,No,Two year,No,Electronic check,93.3,945.91,Yes
CUS-00318,Male,0,Yes,Yes,24,Yes,No,DSL,No,No,Two year,Yes,Mailed check,34.36,4361.21,No
CUS-00319,Female,0,Yes,No,41,Yes,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,86.83,4541.66,No
CUS-00320,Female,1,Yes,No,45,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,25.3,360.66,No
CUS-00321,Male,0,Yes,No,58,Yes,No phone service,No,No,Yes,Month-to-month,No,Credit card,49.66,7105.49,Yes
CUS-00322,Female,0,Yes,No,20,No,No phone service,DSL,Yes,No,Two year,Yes,Credit card,55.79,4263.72,Yes
CUS-00323,Female,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,49.68,2992.9,Yes
CUS-00324,Female,0,Yes,No,28,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card,49.39,2754.4,No
CUS-00325,Female,0,Yes,Yes,62,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,71.78,7410.6,No
CUS-00326,Male,0,Yes,No,60,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,101.18,1706.36,No
CUS-00327,Male,0,No,Yes,63,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,106.21,1394.7,No
CUS-00328,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No internet service,Two year,No,Credit card,25.42,1847.5,Yes
CUS-00329,Female,0,Yes,No,39,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,37.43,5381.94,Yes
CUS-00330,Male,0,No,No,0,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,49.24,6977.41,Yes
CUS-00331,Male,1,Yes,No,64,Yes,No phone service,DSL,No,No,Two year,Yes,Bank transfer,87.06,2858.46,No
CUS-00332,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No internet service,No,Two year,No,Mailed check,58.65,1506.65,No
CUS-00333,Male,0,No,Yes,53,Yes,No phone service,No,Yes,No,Month-to-month,Yes,Electronic check,66.15,1813.3,No
CUS-00334,Female,0,Yes,No,59,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card,97.23,5331.84,No
CUS-00335,Female,1,No,No,45,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,82.83,2129.47,Yes
CUS-00336,Male,0,Yes,No,4,Yes,No phone service,Fiber optic,No internet service,No internet service,Two year,No,Bank transfer,77.33,7546.82,Yes
CUS-00337,Male,1,Yes,Yes,21,Yes,No,No,No,No,Month-to-month,No,Bank transfer,76.58,909.6,No
CUS-00338,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Electronic check,38.14,295.79,No
CUS-00339,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No internet service,Yes,One year,No,Electronic check,29.18,776.46,Yes
CUS-00340,Male,1,No,No,31,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,50.99,7275.31,Yes
CUS-00341,Female,0,Yes,No,10,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Credit card,95.61,5606.85,Yes
CUS-00342,Male,0,No,No,9,No,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,104.18,8237.36,Yes
CUS-00343,Female,0,No,Yes,38,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,98.54,2904.1,Yes
CUS-00344,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,33.94,1843.2,No
CUS-00345,Male,0,Yes,No,11,Yes,No,DSL,No internet service,No internet service,One year,No,Mailed check,110.81,4840.87,Yes
CUS-00346,Male,0,Yes,No,37,Yes,No phone service,DSL,No,No,Two year,No,Mailed check,57.15,4633.64,No
CUS-00347,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,102.6,5090.17,Yes
CUS-00348,Female,0,No,Yes,65,No,No phone service,DSL,No internet service,Yes,One year,No,Electronic check,81.24,3000.54,Yes
CUS-00349,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,98.13,68.61,No
CUS-00350,Female,1,No,No,4,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,21.06,,Yes
CUS-00351,Male,0,No,No,10,No,Yes,DSL,No,No internet service,Month-to-month,Yes,Electronic check,61.91,5714.96,Yes
CUS-00352,Male,1,No,Yes,24,Yes,No phone service,DSL,No,No,One year,No,Bank transfer,79.24,4508.6,No
CUS-00353,Female,0,No,No,34,Yes,Yes,DSL,No,Yes,Two year,No,Bank transfer,55.35,7063.92,No
CUS-00354,Female,0,No,Yes,34,Yes,No phone service,Fiber optic,No,No,One year,Yes,Credit card,97.73,2596.12,No
CUS-00355,Male,0,Yes,No,21,Yes,No phone service,No,No internet service,No,Month-to-month,Yes,Mailed check,91.09,7016.38,No
CUS-00356,Female,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,57.37,3669.57,Yes
CUS-00357,Female,0,No,Yes,54,Yes,Yes,DSL,No,No,One year,No,Credit card,62.33,847.87,No
CUS-00358,Male,0,Yes,Yes,71,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Credit card,67.63,8410.44,No
CUS-00359,Male,0,No,No,63,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Electronic check,73.06,,Yes
CUS-00360,Female,0,No,No,19,Yes,No phone service,DSL,No internet service,Yes,Two year,Yes,Credit card,48.13,5420.18,No
CUS-00361,Male,0,Yes,Yes,3,Yes,No,DSL,No internet service,Yes,One year,Yes,Credit card,41.14,5774.78,No
CUS-00362,Male,0,No,No,17,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,29.39,3128.22,Yes
CUS-00363,Female,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer,32.17,6433.29,No
CUS-00364,Male,0,Yes,No,67,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Bank transfer,65.23,7486.63,No
CUS-00365,Male,0,Yes,No,19,Yes,Yes,No,No,No internet service,Month-to-month,No,Bank transfer,85.11,3340.84,Yes
CUS-00366,Female,1,Yes,No,8,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,85.26,5656.38,Yes
CUS-00367,Female,1,No,No,25,Yes,Yes,Fiber optic,No internet service,No internet service,One year,No,Credit card,64.11,6515.64,No
CUS-00368,Male,0,No,No,24,Yes,No phone service,DSL,Yes,Yes,One year,Yes,Electronic check,80.5,1649.66,No
CUS-00369,Male,0,No,No,67,Yes,No phone service,No,No,No,Month-to-month,No,Credit card,114.86,2872.34,Yes
CUS-00370,Female,0,No,No,40,Yes,No,DSL,Yes,Yes,Month-to-month,No,Mailed check,117.21,951.69,No
CUS-00371,Female,0,No,Yes,58,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,103.33,5186.15,No
CUS-00372,Female,1,Yes,No,44,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,110.35,6891.65,No
CUS-00373,Female,0,No,No,40,Yes,No phone service,No,No,No,Two year,No,Bank transfer,31.73,5260.22,No
CUS-00374,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,46.16,1560.9,No
CUS-00375,Female,0,No,No,18,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,114.35,4706.93,No
CUS-00376,Female,0,No,No,13,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,31.16,7183.4,No
CUS-00377,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Electronic check,106.34,2615.98,No
CUS-00378,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,One year,No,Electronic check,62.36,7163.82,Yes
CUS-00379,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,116.47,6751.64,Yes
CUS-00380,Female,0,Yes,No,36,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,90.37,204.58,No
CUS-00381,Female,0,Yes,No,45,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,52.04,2073.0,No
CUS-00382,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,No internet service,Two year,Yes,Electronic check,29.92,4677.53,No
CUS-00383,Male,0,No,Yes,13,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Electronic check,42.13,,No
CUS-00384,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,Two year,No,Credit card,89.13,,Yes
CUS-00385,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,Two year,No,Bank transfer,50.43,,No
CUS-00386,Male,0,Yes,No,13,Yes,No phone service,DSL,No,No internet service,Two year,Yes,Electronic check,113.86,3282.11,No
CUS-00387,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Mailed check,72.02,1602.47,No
CUS-00388,Male,0,No,No,14,Yes,Yes,DSL,Yes,Yes,One year,Yes,Electronic check,70.99,6540.63,No
CUS-00389,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Credit card,99.52,1792.6,No
CUS-00390,Male,0,No,No,71,Yes,No phone service,Fiber optic,No internet service,No,One year,Yes,Bank transfer,98.52,5986.18,No
CUS-00391,Male,0,No,No,33,Yes,No phone service,DSL,No,No,Month-to-month,No,Electronic check,87.39,1573.16,Yes
CUS-00392,Female,0,Yes,No,0,Yes,No phone service,Fiber optic,Yes,No,One year,Yes,Mailed check,114.16,799.42,Yes
CUS-00393,Female,0,No,Yes,68,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,76.56,2172.94,No
CUS-00394,Male,0,No,No,19,Yes,Yes,No,Yes,Yes,One year,No,Credit card,108.95,2463.27,Yes
CUS-00395,Female,0,No,No,6,Yes,Yes,DSL,Yes,No,Two year,Yes,Electronic check,65.51,5572.35,No
CUS-00396,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,94.96,1398.7,Yes
CUS-00397,Female,0,Yes,No,49,No,No phone service,No,Yes,No,Two year,No,Bank transfer,41.64,8001.89,Yes
CUS-00398,Female,0,No,No,1,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,103.9,4775.53,No
CUS-00399,Male,0,No,Yes,46,Yes,No,DSL,No,No,Two year,No,Electronic check,53.63,4231.18,No
CUS-00400,Female,0,Yes,Yes,13,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,91.32,3748.55,No
CUS-00401,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card,50.56,4880.57,No
CUS-00402,Male,0,No,No,49,Yes,No phone service,DSL,No,No internet service,Two year,Yes,Bank transfer,114.28,210.64,Yes
CUS-00403,Male,0,No,Yes,60,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,37.26,8514.92,No
CUS-00404,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Credit card,71.23,4802.67,Yes
CUS-00405,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,57.85,320.04,No
